"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_844A","ACCT_844B","ACCT_844C","ACCT_844D","ACCT_844E","ACCT_844F","ACCT_844G","ACCT_844H","ACCT_844I","ACCT_844J","ACCT_844K","ACCT_844L","ACCT_844M","ACCT_844N","ACCT_844O","ACCT_844P","ACCT_844Q","ACCT_844R","ACCT_844S","ACCT_844T"
23961,12/31/2013 0:00:00,14089,"","","","","","","","","","","","","","","","","","","",""
23964,12/31/2013 0:00:00,14092,"","","","","","","","","","","","","","","","","","","",""
23967,12/31/2013 0:00:00,14095,"","","","","","","","","","","","","","","","","","","",""
23974,12/31/2013 0:00:00,14102,"","","","","","","","","","","","","","","","","","","",""
23975,12/31/2013 0:00:00,14103,"","","","","","","","","","","","","","","","","","","",""
23979,12/31/2013 0:00:00,14107,"","","","","","","","","","","","","","","","","","","",""
23986,12/31/2013 0:00:00,14114,"","","","","","","","","","","","","","","","","","","",""
23990,12/31/2013 0:00:00,14118,"","","","","","","","","","","","","","","","","","","",""
24003,12/31/2013 0:00:00,14131,"262113666","460674945","","","","","","","","","","","","","","","","","",""
24012,12/31/2013 0:00:00,14140,"","","","","","","","","","","","","","","","","","","",""
24016,12/31/2013 0:00:00,14144,"","","","","","","","","","","","","","","","","","","",""
24026,12/31/2013 0:00:00,14154,"","","","","","","","","","","","","","","","","","","",""
24029,12/31/2013 0:00:00,14157,"","","","","","","","","","","","","","","","","","","",""
24030,12/31/2013 0:00:00,14158,"","","","","","","","","","","","","","","","","","","",""
24034,12/31/2013 0:00:00,14162,"","","","","","","","","","","","","","","","","","","",""
24036,12/31/2013 0:00:00,14164,"","","","","","","","","","","","","","","","","","","",""
24039,12/31/2013 0:00:00,14167,"","","","","","","","","","","","","","","","","","","",""
24043,12/31/2013 0:00:00,14171,"","","","","","","","","","","","","","","","","","","",""
24047,12/31/2013 0:00:00,14175,"331017445","","","","","","","","","","","","","","","","","","",""
24052,12/31/2013 0:00:00,14180,"","","","","","","","","","","","","","","","","","","",""
24053,12/31/2013 0:00:00,14181,"","","","","","","","","","","","","","","","","","","",""
24062,12/31/2013 0:00:00,14190,"","","","","","","","","","","","","","","","","","","",""
24063,12/31/2013 0:00:00,14191,"570762856","","","","","","","","","","","","","","","","","","",""
24073,12/31/2013 0:00:00,14201,"","","","","","","","","","","","","","","","","","","",""
24077,12/31/2013 0:00:00,14205,"454781944","","","","","","","","","","","","","","","","","","",""
24078,12/31/2013 0:00:00,14206,"","","","","","","","","","","","","","","","","","","",""
24090,12/31/2013 0:00:00,14218,"","","","","","","","","","","","","","","","","","","",""
24100,12/31/2013 0:00:00,14228,"","","","","","","","","","","","","","","","","","","",""
24104,12/31/2013 0:00:00,14232,"","","","","","","","","","","","","","","","","","","",""
24108,12/31/2013 0:00:00,14236,"","","","","","","","","","","","","","","","","","","",""
24110,12/31/2013 0:00:00,14238,"","","","","","","","","","","","","","","","","","","",""
24115,12/31/2013 0:00:00,14243,"","","","","","","","","","","","","","","","","","","",""
24123,12/31/2013 0:00:00,14251,"","","","","","","","","","","","","","","","","","","",""
24131,12/31/2013 0:00:00,14259,"","","","","","","","","","","","","","","","","","","",""
24137,12/31/2013 0:00:00,14265,"","","","","","","","","","","","","","","","","","","",""
24140,12/31/2013 0:00:00,14268,"","","","","","","","","","","","","","","","","","","",""
24144,12/31/2013 0:00:00,14272,"","","","","","","","","","","","","","","","","","","",""
24150,12/31/2013 0:00:00,14278,"","","","","","","","","","","","","","","","","","","",""
24161,12/31/2013 0:00:00,14289,"","","","","","","","","","","","","","","","","","","",""
24165,12/31/2013 0:00:00,14293,"611303744","","","","","","","","","","","","","","","","","","",""
24167,12/31/2013 0:00:00,14295,"","","","","","","","","","","","","","","","","","","",""
24171,12/31/2013 0:00:00,14299,"","","","","","","","","","","","","","","","","","","",""
24173,12/31/2013 0:00:00,14301,"014096757","753212869","","","","","","","","","","","","","","","","","",""
24181,12/31/2013 0:00:00,14308,"161613281","","","","","","","","","","","","","","","","","","",""
24187,12/31/2013 0:00:00,14314,"","","","","","","","","","","","","","","","","","","",""
24188,12/31/2013 0:00:00,14315,"","","","","","","","","","","","","","","","","","","",""
24189,12/31/2013 0:00:00,14316,"","","","","","","","","","","","","","","","","","","",""
24190,12/31/2013 0:00:00,14317,"","","","","","","","","","","","","","","","","","","",""
24192,12/31/2013 0:00:00,14319,"","","","","","","","","","","","","","","","","","","",""
24197,12/31/2013 0:00:00,14324,"","","","","","","","","","","","","","","","","","","",""
24199,12/31/2013 0:00:00,14326,"","","","","","","","","","","","","","","","","","","",""
24200,12/31/2013 0:00:00,14327,"","","","","","","","","","","","","","","","","","","",""
24201,12/31/2013 0:00:00,14328,"","","","","","","","","","","","","","","","","","","",""
24202,12/31/2013 0:00:00,14329,"","","","","","","","","","","","","","","","","","","",""
24204,12/31/2013 0:00:00,14331,"","","","","","","","","","","","","","","","","","","",""
24212,12/31/2013 0:00:00,14339,"861080226","","","","","","","","","","","","","","","","","","",""
24214,12/31/2013 0:00:00,14341,"462095841","","","","","","","","","","","","","","","","","","",""
24218,12/31/2013 0:00:00,14345,"","","","","","","","","","","","","","","","","","","",""
24219,12/31/2013 0:00:00,14346,"","","","","","","","","","","","","","","","","","","",""
24220,12/31/2013 0:00:00,14347,"","","","","","","","","","","","","","","","","","","",""
24221,12/31/2013 0:00:00,14348,"","","","","","","","","","","","","","","","","","","",""
24222,12/31/2013 0:00:00,14349,"","","","","","","","","","","","","","","","","","","",""
24223,12/31/2013 0:00:00,14350,"","","","","","","","","","","","","","","","","","","",""
24224,12/31/2013 0:00:00,14351,"","","","","","","","","","","","","","","","","","","",""
24226,12/31/2013 0:00:00,14353,"","","","","","","","","","","","","","","","","","","",""
24232,12/31/2013 0:00:00,14359,"","","","","","","","","","","","","","","","","","","",""
24234,12/31/2013 0:00:00,14361,"","","","","","","","","","","","","","","","","","","",""
24235,12/31/2013 0:00:00,14362,"","","","","","","","","","","","","","","","","","","",""
24236,12/31/2013 0:00:00,14363,"","","","","","","","","","","","","","","","","","","",""
24238,12/31/2013 0:00:00,14365,"","","","","","","","","","","","","","","","","","","",""
24239,12/31/2013 0:00:00,14366,"","","","","","","","","","","","","","","","","","","",""
24246,12/31/2013 0:00:00,14373,"","","","","","","","","","","","","","","","","","","",""
24249,12/31/2013 0:00:00,14376,"","","","","","","","","","","","","","","","","","","",""
24250,12/31/2013 0:00:00,14377,"","","","","","","","","","","","","","","","","","","",""
24252,12/31/2013 0:00:00,14379,"","","","","","","","","","","","","","","","","","","",""
24254,12/31/2013 0:00:00,14381,"043183131","041120944","","","","","","","","","","","","","","","","","",""
24257,12/31/2013 0:00:00,14384,"716059382","","","","","","","","","","","","","","","","","","",""
24262,12/31/2013 0:00:00,14389,"","","","","","","","","","","","","","","","","","","",""
24266,12/31/2013 0:00:00,14393,"","","","","","","","","","","","","","","","","","","",""
24267,12/31/2013 0:00:00,14394,"","","","","","","","","","","","","","","","","","","",""
24270,12/31/2013 0:00:00,14397,"","","","","","","","","","","","","","","","","","","",""
24273,12/31/2013 0:00:00,14400,"","","","","","","","","","","","","","","","","","","",""
24274,12/31/2013 0:00:00,14401,"","","","","","","","","","","","","","","","","","","",""
24279,12/31/2013 0:00:00,14406,"043502250","","","","","","","","","","","","","","","","","","",""
24280,12/31/2013 0:00:00,14407,"","","","","","","","","","","","","","","","","","","",""
24281,12/31/2013 0:00:00,14408,"","","","","","","","","","","","","","","","","","","",""
24284,12/31/2013 0:00:00,14411,"","","","","","","","","","","","","","","","","","","",""
24286,12/31/2013 0:00:00,14413,"","","","","","","","","","","","","","","","","","","",""
24290,12/31/2013 0:00:00,14417,"","","","","","","","","","","","","","","","","","","",""
24292,12/31/2013 0:00:00,14419,"954468334","","","","","","","","","","","","","","","","","","",""
24293,12/31/2013 0:00:00,14420,"","","","","","","","","","","","","","","","","","","",""
24297,12/31/2013 0:00:00,14423,"270200560","","","","","","","","","","","","","","","","","","",""
24299,12/31/2013 0:00:00,14425,"770511595","","","","","","","","","","","","","","","","","","",""
24304,12/31/2013 0:00:00,14430,"","","","","","","","","","","","","","","","","","","",""
24311,12/31/2013 0:00:00,14437,"","","","","","","","","","","","","","","","","","","",""
24312,12/31/2013 0:00:00,14438,"","","","","","","","","","","","","","","","","","","",""
24313,12/31/2013 0:00:00,14439,"263990189","","","","","","","","","","","","","","","","","","",""
24324,12/31/2013 0:00:00,14450,"","","","","","","","","","","","","","","","","","","",""
24326,12/31/2013 0:00:00,14451,"","","","","","","","","","","","","","","","","","","",""
24327,12/31/2013 0:00:00,14452,"","","","","","","","","","","","","","","","","","","",""
24336,12/31/2013 0:00:00,14460,"","","","","","","","","","","","","","","","","","","",""
24343,12/31/2013 0:00:00,14467,"","","","","","","","","","","","","","","","","","","",""
24347,12/31/2013 0:00:00,14471,"","","","","","","","","","","","","","","","","","","",""
24350,12/31/2013 0:00:00,14474,"","","","","","","","","","","","","","","","","","","",""
24354,12/31/2013 0:00:00,14478,"452816712","455367094","","","","","","","","","","","","","","","","","",""
24356,12/31/2013 0:00:00,14480,"410709699","","","","","","","","","","","","","","","","","","",""
24358,12/31/2013 0:00:00,14482,"","","","","","","","","","","","","","","","","","","",""
24360,12/31/2013 0:00:00,14484,"331066399","","","","","","","","","","","","","","","","","","",""
24362,12/31/2013 0:00:00,14486,"411825779","462326318","463880173","","","","","","","","","","","","","","","","",""
24363,12/31/2013 0:00:00,14487,"271636681","","","","","","","","","","","","","","","","","","",""
24373,12/31/2013 0:00:00,20416,"","","","","","","","","","","","","","","","","","","",""
24381,12/31/2013 0:00:00,19155,"","","","","","","","","","","","","","","","","","","",""
24382,12/31/2013 0:00:00,14993,"271120135","","","","","","","","","","","","","","","","","","",""
24384,12/31/2013 0:00:00,23829,"","","","","","","","","","","","","","","","","","","",""
24385,12/31/2013 0:00:00,14586,"","","","","","","","","","","","","","","","","","","",""
24387,12/31/2013 0:00:00,18159,"","","","","","","","","","","","","","","","","","","",""
24388,12/31/2013 0:00:00,17389,"900209549","","","","","","","","","","","","","","","","","","",""
24390,12/31/2013 0:00:00,17946,"","","","","","","","","","","","","","","","","","","",""
24391,12/31/2013 0:00:00,24081,"","","","","","","","","","","","","","","","","","","",""
24396,12/31/2013 0:00:00,20397,"","","","","","","","","","","","","","","","","","","",""
24402,12/31/2013 0:00:00,19743,"","","","","","","","","","","","","","","","","","","",""
24404,12/31/2013 0:00:00,19930,"","","","","","","","","","","","","","","","","","","",""
24405,12/31/2013 0:00:00,18829,"","","","","","","","","","","","","","","","","","","",""
24409,12/31/2013 0:00:00,14925,"","","","","","","","","","","","","","","","","","","",""
24410,12/31/2013 0:00:00,15138,"464457170","","","","","","","","","","","","","","","","","","",""
24411,12/31/2013 0:00:00,15202,"","","","","","","","","","","","","","","","","","","",""
24414,12/31/2013 0:00:00,15240,"","","","","","","","","","","","","","","","","","","",""
24421,12/31/2013 0:00:00,14633,"630836467","","","","","","","","","","","","","","","","","","",""
24422,12/31/2013 0:00:00,15042,"","","","","","","","","","","","","","","","","","","",""
24423,12/31/2013 0:00:00,15926,"","","","","","","","","","","","","","","","","","","",""
24425,12/31/2013 0:00:00,24212,"","","","","","","","","","","","","","","","","","","",""
24428,12/31/2013 0:00:00,15031,"","","","","","","","","","","","","","","","","","","",""
24429,12/31/2013 0:00:00,17533,"","","","","","","","","","","","","","","","","","","",""
24430,12/31/2013 0:00:00,17939,"","","","","","","","","","","","","","","","","","","",""
24431,12/31/2013 0:00:00,17532,"","","","","","","","","","","","","","","","","","","",""
24432,12/31/2013 0:00:00,17980,"","","","","","","","","","","","","","","","","","","",""
24433,12/31/2013 0:00:00,18992,"","","","","","","","","","","","","","","","","","","",""
24434,12/31/2013 0:00:00,17976,"","","","","","","","","","","","","","","","","","","",""
24435,12/31/2013 0:00:00,17679,"","","","","","","","","","","","","","","","","","","",""
24437,12/31/2013 0:00:00,17388,"","","","","","","","","","","","","","","","","","","",""
24438,12/31/2013 0:00:00,15178,"562234904","","","","","","","","","","","","","","","","","","",""
24439,12/31/2013 0:00:00,17583,"","","","","","","","","","","","","","","","","","","",""
24440,12/31/2013 0:00:00,17905,"","","","","","","","","","","","","","","","","","","",""
24441,12/31/2013 0:00:00,15171,"","","","","","","","","","","","","","","","","","","",""
24442,12/31/2013 0:00:00,21779,"","","","","","","","","","","","","","","","","","","",""
24443,12/31/2013 0:00:00,24321,"","","","","","","","","","","","","","","","","","","",""
24444,12/31/2013 0:00:00,18416,"","","","","","","","","","","","","","","","","","","",""
24445,12/31/2013 0:00:00,22968,"","","","","","","","","","","","","","","","","","","",""
24446,12/31/2013 0:00:00,18195,"","","","","","","","","","","","","","","","","","","",""
24451,12/31/2013 0:00:00,21052,"","","","","","","","","","","","","","","","","","","",""
